Approach,Rank,Chkpt ID,Chunk Size,Uncompressed Size,Compressed Size,Max Memory Usage,Compression Throughput,Compression Ratio,Compression Runtime
TreeLowOffset,0,0,1024,4210163456,68882336,5322571776,40136740432.14438,61.12108997000334,0.10489549999999999
TreeLowOffset,0,0,1024,4210163456,68882336,5356126208,38169766874.28039,61.12108997000334,0.11030099999999998
TreeLowOffset,0,0,2048,4210163456,61388116,5073010688,58446892522.97526,68.58271161147867,0.072034
TreeLowOffset,0,0,2048,4210163456,61388116,5039456256,55116013473.44389,68.58271161147867,0.07638729999999999
TreeLowOffset,0,0,2048,4210163456,61388116,5039456256,51600262477.0351,68.58271161147867,0.0815919
TreeLowOffset,0,0,4096,4210163456,66949156,4938792960,72327399441.33118,62.88598255069862,0.058209800000000006
TreeLowOffset,0,0,4096,4210163456,66949156,4922015744,65753803827.00392,62.88598255069862,0.06402920000000001
TreeLowOffset,0,0,4096,4210163456,66949156,4922015744,68023586885.04461,62.88598255069862,0.061892699999999995
Full,0,1,32,4210163456,4210163456,4729077760,3506580951.8425674,1.0,1.200646303
Full,0,1,32,4210163456,4210163456,4729077760,2885680559.2050304,1.0,1.4589845860000001
Full,0,1,32,4210163456,4210163456,4729077760,3408017953.3697033,1.0,1.235370093
Full,0,1,64,4210163456,4210163456,4729077760,3220487137.780813,1.0,1.307306403
Full,0,1,64,4210163456,4210163456,4729077760,3448572630.7133226,1.0,1.220842333
Full,0,1,64,4210163456,4210163456,4729077760,3434474323.976,1.0,1.225853816
Full,0,1,128,4210163456,4210163456,4729077760,3449550527.9892535,1.0,1.220496242
Full,0,1,128,4210163456,4210163456,4729077760,3381228168.5093236,1.0,1.245158045
Full,0,1,128,4210163456,4210163456,4729077760,2994980791.3195915,1.0,1.4057397189999998
Full,0,1,256,4210163456,4210163456,4729077760,3411208855.6094084,1.0,1.234214507
Full,0,1,256,4210163456,4210163456,4729077760,3309705094.155564,1.0,1.272066041
Full,0,1,256,4210163456,4210163456,4729077760,3431045273.8046584,1.0,1.227078957
Full,0,1,512,4210163456,4210163456,4729077760,3408494778.955037,1.0,1.235197273
Full,0,1,512,4210163456,4210163456,4729077760,3420177757.609171,1.0,1.230977965
Full,0,1,512,4210163456,4210163456,4729077760,3406651429.5087104,1.0,1.235865642
Full,0,1,1024,4210163456,4210163456,4729077760,3400951981.1058135,1.0,1.237936754
Full,0,1,1024,4210163456,4210163456,4729077760,3392347534.3133755,1.0,1.2410766919999998
Full,0,1,1024,4210163456,4210163456,4729077760,3381497782.2500625,1.0,1.245058766
Full,0,1,2048,4210163456,4210163456,4729077760,3380411456.1704636,1.0,1.245458877
Full,0,1,2048,4210163456,4210163456,4729077760,3377269239.2819266,1.0,1.246617654
Full,0,1,2048,4210163456,4210163456,4729077760,3383949611.175293,1.0,1.244156663
Full,0,1,4096,4210163456,4210163456,4729077760,3375718816.2788086,1.0,1.247190209
Full,0,1,4096,4210163456,4210163456,4729077760,3373078144.8658757,1.0,1.2481665929999999
Full,0,1,4096,4210163456,4210163456,4729077760,3365526321.2934246,1.0,1.250967324
Basic,0,1,32,4210163456,189149972,11588861952,14901433695.866539,22.258335073927476,0.28253412
Basic,0,1,32,4210163456,189149972,11588861952,15928759003.911142,22.258335073927476,0.264312082
Basic,0,1,32,4210163456,189149972,11588861952,15970720501.286053,22.258335073927476,0.263617628
Basic,0,1,64,4210163456,179187920,10265559040,23047180410.670357,23.495799582918313,0.182675858
Basic,0,1,64,4210163456,179187920,10265559040,24610306720.139847,23.495799582918313,0.171073181
Basic,0,1,64,4210163456,179187920,10265559040,26130685033.503796,23.495799582918313,0.161119521
Basic,0,1,128,4210163456,174667976,9602859008,35682678883.03754,24.103808565343428,0.117988996
Basic,0,1,128,4210163456,174667976,9602859008,33387018706.448532,24.103808565343428,0.126101809
Basic,0,1,128,4210163456,174667976,9602859008,36923555614.03848,24.103808565343428,0.114023782
Basic,0,1,256,4210163456,173125972,9271508992,47116302233.23386,24.318497146112772,0.089356831
Basic,0,1,256,4210163456,173125972,9271508992,46786309350.491,24.318497146112772,0.089987082
Basic,0,1,256,4210163456,173125972,9271508992,47216648037.93621,24.318497146112772,0.089166928
Basic,0,1,512,4210163456,173307404,9105833984,53855858867.82238,24.293038605552017,0.07817466
Basic,0,1,512,4210163456,173307404,9105833984,53713230810.62163,24.293038605552017,0.07838224199999999
Basic,0,1,512,4210163456,173307404,9105833984,53856807523.35808,24.293038605552017,0.078173283
Basic,0,1,1024,4210163456,174962548,9024045056,57322571486.02793,24.063226696950025,0.07344687
Basic,0,1,1024,4210163456,174962548,9024045056,57858435113.50092,24.063226696950025,0.072766632
Basic,0,1,1024,4210163456,174962548,9024045056,55512652642.16585,24.063226696950025,0.075841511
Basic,0,1,2048,4210163456,178304468,8982102016,61641665172.78058,23.61221512407642,0.06830061200000001
Basic,0,1,2048,4210163456,178304468,8982102016,59043993079.13464,23.61221512407642,0.071305534
Basic,0,1,2048,4210163456,178304468,8982102016,59874041512.11894,23.61221512407642,0.070317008
Basic,0,1,4096,4210163456,184057232,8961130496,58933309540.69162,22.87420825713602,0.071439454
Basic,0,1,4096,4210163456,184057232,8961130496,57990974172.38764,22.87420825713602,0.072600323
Basic,0,1,4096,4210163456,184057232,8961130496,56975972148.95252,22.87420825713602,0.073893666
List,0,1,32,4210163456,43086112,16548626432,92921535555.05617,97.71509334608794,0.045308802
List,0,1,32,4210163456,43086112,16548626432,96460180686.9609,97.71509334608794,0.043646647
List,0,1,32,4210163456,43086112,16548626432,90422301629.44112,97.71509334608794,0.046561118
List,0,1,64,4210163456,26141556,10649337856,147037748153.67398,161.05251944451967,0.028633214999999997
List,0,1,64,4210163456,26141556,10649337856,128262988263.5392,161.05251944451967,0.032824461
List,0,1,64,4210163456,26141556,10649337856,133858849002.93813,161.05251944451967,0.031452261
List,0,1,128,4210163456,18781764,7711227904,167586677400.2894,224.16230211390155,0.025122304
List,0,1,128,4210163456,18781764,7711227904,174911605806.92294,224.16230211390155,0.024070235
List,0,1,128,4210163456,18781764,7711227904,135964970066.26178,224.16230211390155,0.03096506
List,0,1,256,4210163456,16623908,6247415808,184723789030.10568,253.25954980020342,0.022791669
List,0,1,256,4210163456,16623908,6247415808,167469559452.4284,253.25954980020342,0.025139873
List,0,1,256,4210163456,16623908,6247415808,196865271667.73572,253.25954980020342,0.021386014000000002
List,0,1,512,4210163456,17131964,5509218304,208369592326.1201,245.74902538903305,0.020205268000000002
List,0,1,512,4210163456,17131964,5509218304,157612679743.5438,245.74902538903305,0.026712086
List,0,1,512,4210163456,17131964,5509218304,198624152117.73718,245.74902538903305,0.021196634
List,0,1,1024,4210163456,19560464,5142216704,216537363357.24185,215.23842460996835,0.019443127
List,0,1,1024,4210163456,19560464,5142216704,184696795613.07306,215.23842460996835,0.022795
