Approach,Rank,Chkpt ID,Chunk Size,Uncompressed Size,Compressed Size,Max Memory Usage,Compression Throughput,Compression Ratio,Compression Runtime
List,0,1,128,5348897756,212860512,9770631168,59231634368.01389,25.128652119374777,0.090304747
List,0,1,128,5348897756,212860512,9770631168,57407706236.24353,25.128652119374777,0.093173863
List,0,1,128,5348897756,212860512,9770631168,59353709262.73117,25.128652119374777,0.090119014
List,0,1,256,5348897756,342640792,8065646592,35694968366.03923,15.610802569006436,0.149850189
List,0,1,256,5348897756,342640792,8065646592,35715133507.777504,15.610802569006436,0.149765582
List,0,1,256,5348897756,342640792,8065646592,34879632554.0122,15.610802569006436,0.153353042
List,0,1,512,5348897756,500273572,7325351936,30523833903.34311,10.691945478183285,0.17523676000000002
List,0,1,512,5348897756,500273572,7325351936,31509188906.635456,10.691945478183285,0.169756758
List,0,1,512,5348897756,500273572,7325351936,31504868967.6616,10.691945478183285,0.169780035
List,0,1,1024,5348897756,674496352,7090470912,24744742650.173645,7.930210059905558,0.216162998
List,0,1,1024,5348897756,674496352,7071596544,24692369645.1087,7.930210059905558,0.216621484
List,0,1,1024,5348897756,674496352,7090470912,24684165424.043537,7.930210059905558,0.216693482
List,0,1,2048,5348897756,852276644,7046430720,14733081280.539398,6.276011191502275,0.36305357
List,0,1,2048,5348897756,852276644,7067402240,12923253099.876308,6.276011191502275,0.41389716
List,0,1,2048,5348897756,852276644,7067402240,12761296064.76955,6.276011191502275,0.41915004
List,0,1,4096,5348897756,1007860788,7172259840,16148044369.237753,5.307179145856402,0.33124121
List,0,1,4096,5348897756,1007860788,7155482624,16350343342.37607,5.307179145856402,0.32714284
List,0,1,4096,5348897756,1007860788,7155482624,16311720889.257978,5.307179145856402,0.32791744
TreeLowOffset,0,1,32,5348897756,55392776,28974252032,73878679773.11562,96.56309255921747,0.072401101
TreeLowOffset,0,1,32,5348897756,55392776,28974252032,74232893452.81953,96.56309255921747,0.072055628
TreeLowOffset,0,1,32,5348897756,55392776,28974252032,72840404888.72636,96.56309255921747,0.073433114
TreeLowOffset,0,1,64,5348897756,97773332,17733517312,56061100074.17311,54.70712357435052,0.09541193
TreeLowOffset,0,1,64,5348897756,97773332,17733517312,73866692941.9295,54.70712357435052,0.07241285
