Approach,Rank,Chkpt ID,Chunk Size,Uncompressed Size,Compressed Size,Max Memory Usage,Compression Throughput,Compression Ratio,Compression Runtime
List,0,2,512,3262906112,9339960,4376756224,205708542389.15756,349.34904560619105,0.015861792
List,0,2,512,3262906112,9339960,4376756224,200329790019.72842,349.34904560619105,0.016287673
List,0,2,512,3262906112,9339960,4376756224,204701514395.64203,349.34904560619105,0.015939824
List,0,2,1024,3262906112,11584456,4097835008,200803465414.90033,281.6624373211828,0.016249252
List,0,2,1024,3262906112,11584456,4039114752,227896629037.3804,281.6624373211828,0.014317482999999999
List,0,2,1024,3262906112,11584456,4039114752,218955069905.246,281.6624373211828,0.014902172000000002
List,0,2,2048,3262906112,15884312,3946840064,201150276834.63824,205.41689888740538,0.016221236
List,0,2,2048,3262906112,15884312,3957325824,222239514886.832,205.41689888740538,0.014681935
List,0,2,2048,3262906112,15884312,3946840064,220707558331.91965,205.41689888740538,0.014783843999999999
List,0,2,4096,3262906112,23117588,3909091328,201745305515.0518,141.1438819655407,0.016173393
List,0,2,4096,3262906112,23117588,3909091328,211733948605.89658,141.1438819655407,0.015410405999999998
List,0,2,4096,3262906112,23117588,3909091328,199958727037.02405,141.1438819655407,0.016317897999999997
TreeLowOffset,0,2,32,3262906112,6080596,18184404992,131037227530.70569,536.6095876127932,0.024900604
TreeLowOffset,0,2,32,3262906112,6080596,18184404992,127415566287.89352,536.6095876127932,0.025608378999999997
TreeLowOffset,0,2,32,3262906112,6080596,18184404992,130552376155.62485,536.6095876127932,0.024993080999999997
TreeLowOffset,0,2,64,3262906112,4140260,10991173632,185790279500.8492,788.0920792414003,0.017562308
TreeLowOffset,0,2,64,3262906112,4140260,10991173632,197042008898.3664,788.0920792414003,0.016559444
TreeLowOffset,0,2,64,3262906112,4140260,10991173632,182154706663.02908,788.0920792414003,0.017912828999999998
TreeLowOffset,0,2,128,3262906112,3928128,7392460800,231420102268.92557,830.6516773384167,0.014099493
TreeLowOffset,0,2,128,3262906112,3928128,7392460800,233155219818.89255,830.6516773384167,0.013994566000000002
TreeLowOffset,0,2,128,3262906112,3928128,7392460800,236636325047.4392,830.6516773384167,0.013788695
TreeLowOffset,0,2,256,3262906112,4841948,5599395840,277138421587.1477,673.8829314152073,0.011773560999999998
TreeLowOffset,0,2,256,3262906112,4841948,5599395840,226533832791.28192,673.8829314152073,0.014403615
TreeLowOffset,0,2,256,3262906112,4841948,5599395840,227213551369.91504,673.8829314152073,0.014360525999999998
TreeLowOffset,0,2,512,3262906112,7194536,4706009088,181224013878.06003,453.525579967909,0.018004821999999997
TreeLowOffset,0,2,512,3262906112,7194536,4706009088,244891255697.09402,453.525579967909,0.013323898
TreeLowOffset,0,2,512,3262906112,7194536,4706009088,245911823415.9107,453.525579967909,0.013268602000000001
TreeLowOffset,0,2,1024,3262906112,10542716,4259315712,209010830313.80966,309.4938829804388,0.015611182000000001
TreeLowOffset,0,2,1024,3262906112,10542716,4259315712,206267612713.98587,309.4938829804388,0.0158188
TreeLowOffset,0,2,1024,3262906112,10542716,4206886912,211369856132.8594,309.4938829804388,0.015436950999999999
TreeLowOffset,0,2,2048,3262906112,15384108,4037017600,205901647487.75095,212.09589220252485,0.015846916
