Scenario,Approach,Rank,Chkpt ID,Number of Chkpts,Chunk Size,Uncompressed Size,Compressed Size,Max Memory Usage,Compression Throughput,Compression Ratio,Compression Runtime
Message Race,lz4,0,6,15,64,3262906112,51326847,8613003264,129960000000.00002,63.57113874538212,0.0251837128326295
Message Race,snappy,0,6,15,64,3262906112,169077622,7511998464,60340000000.0,19.298273026338162,0.054147968336939696
Message Race,snappy,0,6,15,64,3262906112,169047940,7511998464,60470000000.0,19.301661481352568,0.0540299530476331
Message Race,snappy,0,6,15,64,3262906112,169077621,7511998464,60270000000.0,19.298273140476706,0.054211006209254196
Message Race,zstd,0,6,15,64,3262906112,5423706,12551454720,78970000000.0,601.6008448835538,0.041396478451788406
Message Race,zstd,0,6,15,64,3262906112,5423706,12551454720,79230000000.0,601.6008448835538,0.0412587526217102
Message Race,zstd,0,6,15,64,3262906112,5423706,12551454720,78640000000.0,601.6008448835538,0.041568864621222
Message Race,bitcomp,0,7,15,64,3262906112,36879424,6970933248,582060000000.0,88.47497488030182,0.0056821759939193
Message Race,bitcomp,0,7,15,64,3262906112,36879424,3705667584,581160000000.0,88.47497488030182,0.0056908158063888005
Message Race,bitcomp,0,7,15,64,3262906112,36879424,6970933248,581140000000.0,88.47497488030182,0.0056910399198532
Message Race,cascaded,0,7,15,64,3262906112,54891568,6968836096,252510000000.0,59.442756526831225,0.0129964801371096
Message Race,cascaded,0,7,15,64,3262906112,54891568,6966738944,252510000000.0,59.442756526831225,0.0129966403543948
Message Race,cascaded,0,7,15,64,3262906112,54891568,6968836096,252400000000.0,59.442756526831225,0.013002399593591599
Message Race,deflate,0,7,15,64,3262906112,52434068,29035069440,98030000000.0,62.22874242753776,0.0333610572665929
Message Race,deflate,0,7,15,64,3262906112,52434068,29035069440,98190000000.0,62.22874242753776,0.033306400284171
Message Race,deflate,0,7,15,64,3262906112,52434068,29035069440,98010000000.0,62.22874242753776,0.033366687759757
Message Race,gdeflate,0,7,15,64,3262906112,87020308,28181528576,116970000000.0,37.49591545918224,0.0279696009382605
Message Race,gdeflate,0,7,15,64,3262906112,87020308,28181528576,117090000000.0,37.49591545918224,0.0279415362104773
Message Race,gdeflate,0,7,15,64,3262906112,87020308,28181528576,117000000000.0,37.49591545918224,0.027963007234036802
Message Race,lz4,0,7,15,64,3262906112,53603051,8613003264,138920000000.0,60.87164911564456,0.023564511604607
Message Race,lz4,0,7,15,64,3262906112,53603051,8613003264,135300000000.00002,60.87164911564456,0.0241929600909351
Message Race,lz4,0,7,15,64,3262906112,53603051,8613003264,137830000000.0,60.87164911564456,0.0237496312335133
Message Race,snappy,0,7,15,64,3262906112,169633582,7511998464,60070000000.0,19.235024536592054,0.054390561260282896
Message Race,snappy,0,7,15,64,3262906112,169633567,7511998464,60060000000.0,19.235026237466315,0.0543994876518845
Message Race,snappy,0,7,15,64,3262906112,169633578,7511998464,60250000000.0,19.235024990158493,0.0542302066460251
Message Race,zstd,0,7,15,64,3262906112,5463131,12551454720,77790000000.0,597.2593576833505,0.0420220143273472
Message Race,zstd,0,7,15,64,3262906112,5463131,12551454720,77910000000.0,597.2593576833505,0.0419602238610386
Message Race,zstd,0,7,15,64,3262906112,5463131,12551454720,77860000000.0,597.2593576833505,0.0419870717003941
Message Race,bitcomp,0,8,15,64,3262906112,36540024,6970933248,580840000000.0,89.29676981055076,0.005689728014171
Message Race,bitcomp,0,8,15,64,3262906112,36540024,3705667584,580600000000.0,89.29676981055076,0.0056920001432297996
Message Race,bitcomp,0,8,15,64,3262906112,36540024,3705667584,582870000000.0,89.29676981055076,0.005670175783336
Message Race,cascaded,0,8,15,64,3262906112,55192544,3703570432,252220000000.0,59.118603266412215,0.013010272108018299
Message Race,cascaded,0,8,15,64,3262906112,55192544,6966738944,252320000000.0,59.118603266412215,0.0130050240382551
Message Race,cascaded,0,8,15,64,3262906112,55192544,3703570432,253180000000.0,59.118603266412215,0.0129612160548567
Message Race,deflate,0,8,15,64,3262906112,53243801,29035069440,97550000000.0,61.28236622325292,0.0335260816812515
Message Race,deflate,0,8,15,64,3262906112,53243801,29035069440,97530000000.0,61.28236622325292,0.0335335661172866
Message Race,deflate,0,8,15,64,3262906112,53243801,29035069440,97630000000.0,61.28236622325292,0.033499008774757304
Message Race,gdeflate,0,8,15,64,3262906112,87808540,28181528576,116500000000.0,37.15932541413398,0.0280863040685652
Message Race,gdeflate,0,8,15,64,3262906112,87808540,28181528576,116630000000.0,37.15932541413398,0.0280547832250594
Message Race,gdeflate,0,8,15,64,3262906112,87808540,28181528576,116500000000.0,37.15932541413398,0.0280861114263533
Message Race,lz4,0,8,15,64,3262906112,55474837,8613003264,136840000000.0,58.817768351441934,0.0239176952391861
Message Race,lz4,0,8,15,64,3262906112,55474837,3703570432,133160000000.0,58.817768351441934,0.024577504351735
Message Race,lz4,0,8,15,64,3262906112,55474837,8613003264,135210000000.00002,58.817768351441934,0.024205792620777898
Message Race,snappy,0,8,15,64,3262906112,170317806,7511998464,60040000000.0,19.157750963513468,0.0544214712753891
Message Race,snappy,0,8,15,64,3262906112,170318985,7511998464,59960000000.0,19.15761834771385,0.0544905592575668
Message Race,snappy,0,8,15,64,3262906112,170317802,7511998464,60040000000.0,19.15775141344297,0.0544187857285141
Message Race,zstd,0,8,15,64,3262906112,5595716,12551454720,77980000000.0,583.1078832449681,0.0419243209585547
Message Race,zstd,0,8,15,64,3262906112,5595716,12551454720,78110000000.0,583.1078832449681,0.0418534705862402
Message Race,zstd,0,8,15,64,3262906112,5595716,12551454720,77880000000.0,583.1078832449681,0.0419774711355566
Message Race,bitcomp,0,9,15,64,3262906112,40598252,3705667584,580100000000.0,80.370605906875,0.005697119884192799
Message Race,bitcomp,0,9,15,64,3262906112,40598252,6970933248,582630000000.0,80.370605906875,0.0056727358624338
Message Race,bitcomp,0,9,15,64,3262906112,40598252,6975127552,579920000000.0,80.370605906875,0.0056988479420541
Message Race,cascaded,0,9,15,64,3262906112,58239980,6968836096,250540000000.0,56.02519286579425,0.0130987518355249
Message Race,cascaded,0,9,15,64,3262906112,58239980,6968836096,249600000000.0,56.02519286579425,0.013147423557936999
Message Race,cascaded,0,9,15,64,3262906112,58239980,6968836096,250540000000.0,56.02519286579425,0.0130987518355249
Message Race,deflate,0,9,15,64,3262906112,55987875,29035069440,96010000000.0,58.27879897209887,0.0340650252178311
Message Race,deflate,0,9,15,64,3262906112,55987875,29032972288,95960000000.0,58.27879897209887,0.0340821760967373
Message Race,deflate,0,9,15,64,3262906112,55987875,29035069440,95950000000.0,58.27879897209887,0.0340843504741787
Message Race,gdeflate,0,9,15,64,3262906112,90478732,28181528576,114150000000.0,36.06268611279831,0.0286659194231032
Message Race,gdeflate,0,9,15,64,3262906112,90478732,28181528576,114290000000.0,36.06268611279831,0.0286320964097976
Message Race,gdeflate,0,9,15,64,3262906112,90478732,28181528576,114410000000.0,36.06268611279831,0.0286017600297927
Message Race,lz4,0,9,15,64,3262906112,59293605,8613003264,136530000000.0,55.02964631683299,0.0239777911752462
Message Race,lz4,0,9,15,64,3262906112,59293605,8613003264,137229999999.99998,55.02964631683299,0.0238545592874288
Message Race,lz4,0,9,15,64,3262906112,59293605,8610906112,135009999999.99998,55.02964631683299,0.024245920524001
Message Race,snappy,0,9,15,64,3262906112,172130731,7511998464,59510000000.0,18.955976617562847,0.0549040628597139
Message Race,snappy,0,9,15,64,3262906112,172130755,7511998464,59490000000.0,18.955973974552077,0.0549239374324678
Message Race,snappy,0,9,15,64,3262906112,172130433,7511998464,59320000000.0,18.95600943500793,0.0550848642513155
Message Race,zstd,0,9,15,64,3262906112,6472711,12551454720,77350000000.0,504.1019307056966,0.042260129563510294
Message Race,zstd,0,9,15,64,3262906112,6472711,12551454720,77270000000.0,504.1019307056966,0.0423035217449068
Message Race,zstd,0,9,15,64,3262906112,6472711,12551454720,77580000000.0,504.1019307056966,0.042131425492465395
Message Race,bitcomp,0,10,15,64,3262906112,38685732,6970933248,579950000000.0,84.34391552937399,0.0057010558322071
Message Race,bitcomp,0,10,15,64,3262906112,38685732,6975127552,579530000000.0,84.34391552937399,0.0057051199153064
Message Race,bitcomp,0,10,15,64,3262906112,38685732,3705667584,579700000000.0,84.34391552937399,0.0057034238055347
Message Race,cascaded,0,10,15,64,3262906112,57536468,6968836096,251480000000.0,56.71022614735406,0.0130480961129068
Message Race,cascaded,0,10,15,64,3262906112,57536468,6968836096,250520000000.0,56.71022614735406,0.013097728185355501
Message Race,cascaded,0,10,15,64,3262906112,57536468,3703570432,250450000000.0,56.71022614735406,0.013101536206901
Message Race,deflate,0,10,15,64,3262906112,54227690,29035069440,97140000000.0,60.1704795465195,0.0336687676310539
Message Race,deflate,0,10,15,64,3262906112,54227690,29035069440,97120000000.0,60.1704795465195,0.033674657523631996
Message Race,deflate,0,10,15,64,3262906112,54227690,29035069440,97030000000.0,60.1704795465195,0.0337069451212882
Message Race,gdeflate,0,10,15,64,3262906112,88775660,28181528576,115610000000.0,36.75451257698337,0.0283017925024031
Message Race,gdeflate,0,10,15,64,3262906112,88775660,28181528576,115750000000.0,36.75451257698337,0.0282680648565291
Message Race,gdeflate,0,10,15,64,3262906112,88775660,28181528576,115550000000.0,36.75451257698337,0.0283151363134383
Message Race,lz4,0,10,15,64,3262906112,56152750,8613003264,135590000000.0,58.107681493782586,0.0241383353844284
Message Race,lz4,0,10,15,64,3262906112,56152750,8613003264,135449999999.99998,58.107681493782586,0.024163584865629598
Message Race,lz4,0,10,15,64,3262906112,56152750,8613003264,139110000000.0,58.107681493782586,0.023530848659574898
Message Race,snappy,0,10,15,64,3262906112,173091108,7511998464,59200000000.0,18.850801463469747,0.0551918384209275
Message Race,snappy,0,10,15,64,3262906112,173091104,7511998464,59200000000.0,18.85080189909702,0.0551940814629197
Message Race,snappy,0,10,15,64,3262906112,173091067,7511998464,59000000000.0,18.850805928650264,0.055380257762968496
Message Race,zstd,0,10,15,64,3262906112,6791034,12551454720,77110000000.0,480.4726514401194,0.0423874898180365
Message Race,zstd,0,10,15,64,3262906112,6791034,12551454720,77040000000.0,480.4726514401194,0.0424263043627142
Message Race,zstd,0,10,15,64,3262906112,6791034,12551454720,77150000000.0,480.4726514401194,0.04236668827384699
Message Race,bitcomp,0,11,15,64,3262906112,39370628,6975127552,579480000000.0,82.87665901595474,0.0057055361419916
Message Race,bitcomp,0,11,15,64,3262906112,39370628,6975127552,579150000000.0,82.87665901595474,0.0057087681442499
Message Race,bitcomp,0,11,15,64,3262906112,39370628,3705667584,579540000000.0,82.87665901595474,0.0057049920707941
Message Race,cascaded,0,11,15,64,3262906112,57666424,3703570432,250590000000.0,56.58242501737233,0.0131084478422999
Message Race,cascaded,0,11,15,64,3262906112,57666424,6966738944,250530000000.0,56.58242501737233,0.013111615948379
Message Race,cascaded,0,11,15,64,3262906112,57666424,6968836096,250670000000.0,56.58242501737233,0.0131046398207545
Message Race,deflate,0,11,15,64,3262906112,53737540,29035069440,97300000000.0,60.719305572975614,0.0336113289222121
Message Race,deflate,0,11,15,64,3262906112,53737540,29035069440,97380000000.0,60.719305572975614,0.033584286533296
Message Race,deflate,0,11,15,64,3262906112,53737540,29035069440,97320000000.0,60.719305572975614,0.0336039055213331
Message Race,gdeflate,0,11,15,64,3262906112,88320656,28181528576,116120000000.0,36.94386183001177,0.028175295323133398
Message Race,gdeflate,0,11,15,64,3262906112,88320656,28181528576,116070000000.0,36.94386183001177,0.0281860470473765
Message Race,gdeflate,0,11,15,64,3262906112,88320656,28181528576,116070000000.0,36.94386183001177,0.0281864647567271
Message Race,lz4,0,11,15,64,3262906112,53345601,8613003264,136970000000.0,61.165420406454885,0.0238973113298415
Message Race,lz4,0,11,15,64,3262906112,53345601,5335154688,133520000000.00002,61.165420406454885,0.02451289665699
Message Race,lz4,0,11,15,64,3262906112,53345601,8613003264,137850000000.0,61.165420406454885,0.0237453433275222
Message Race,snappy,0,11,15,64,3262906112,175738730,7511998464,58390000000.0,18.56680147853578,0.0559589439854025
Message Race,snappy,0,11,15,64,3262906112,175738725,7511998464,58420000000.0,18.566802006785927,0.0559302727207541
Message Race,snappy,0,11,15,64,3262906112,175738723,7511998464,58240000000.0,18.566802218085993,0.0561011520847677
Message Race,zstd,0,11,15,64,3262906112,7460241,12551454720,76510000000.0,437.3727486819796,0.0427214408665894
Message Race,zstd,0,11,15,64,3262906112,7460241,12551454720,76560000000.0,437.3727486819796,0.0426963516026734
Message Race,zstd,0,11,15,64,3262906112,7460241,12551454720,76560000000.0,437.3727486819796,0.042696702554821796
Message Race,bitcomp,0,12,15,64,3262906112,37037224,3705667584,579150000000.0,88.0980203051935,0.005714048191905
Message Race,bitcomp,0,12,15,64,3262906112,37037224,6975127552,581620000000.0,88.0980203051935,0.0056901119202375
Message Race,bitcomp,0,12,15,64,3262906112,37037224,6975127552,579200000000.0,88.0980203051935,0.0057135680168867
Message Race,cascaded,0,12,15,64,3262906112,56900040,6968836096,251360000000.0,57.344531075900825,0.0130575683191418
Message Race,cascaded,0,12,15,64,3262906112,56900040,3703570432,251200000000.0,57.344531075900825,0.013065760381519699
Message Race,cascaded,0,12,15,64,3262906112,56900040,3703570432,251370000000.0,57.344531075900825,0.0130573117807506
Message Race,deflate,0,12,15,64,3262906112,51626937,29035069440,98550000000.0,63.201621122709646,0.0331848014891147
Message Race,deflate,0,12,15,64,3262906112,51626937,29035069440,98490000000.0,63.201621122709646,0.0332071022093295
Message Race,deflate,0,12,15,64,3262906112,51626937,29035069440,98600000000.0,63.201621122709646,0.0331709770262241
Message Race,gdeflate,0,12,15,64,3262906112,86273996,28181528576,117810000000.0,37.82027335328249,0.027774816423654397
Message Race,gdeflate,0,12,15,64,3262906112,86273996,28181528576,117740000000.0,37.82027335328249,0.0277914561331271
Message Race,gdeflate,0,12,15,64,3262906112,86273996,28179431424,117760000000.0,37.82027335328249,0.0277868155539035
Message Race,lz4,0,12,15,64,3262906112,49487746,8613003264,137039999999.99998,65.93361742521068,0.0238845126330851
Message Race,lz4,0,12,15,64,3262906112,49487746,8613003264,140660000000.0,65.93361742521068,0.0232710082232951
Message Race,lz4,0,12,15,64,3262906112,49487746,8610906112,139280000000.0,65.93361742521068,0.0235018241107463
Message Race,snappy,0,12,15,64,3262906112,175733359,7511998464,58200000000.0,18.567368942171075,0.056142401568591495
Message Race,snappy,0,12,15,64,3262906112,175733359,7511998464,58380000000.0,18.567368942171075,0.055976096026599295
Message Race,snappy,0,12,15,64,3262906112,175733371,7511998464,58160000000.0,18.567367674293347,0.056186816088855195
Message Race,zstd,0,12,15,64,3262906112,7444024,12551454720,76710000000.0,438.32557659674393,0.0426083857715129
Message Race,zstd,0,12,15,64,3262906112,7444024,12551454720,76760000000.0,438.32557659674393,0.0425814082324504
Message Race,zstd,0,12,15,64,3262906112,7444024,12551454720,76630000000.0,438.32557659674393,0.042654368132352696
Message Race,bitcomp,0,13,15,64,3262906112,28501216,3705667584,583400000000.0,114.48304914428914,0.005666879877448
Message Race,bitcomp,0,13,15,64,3262906112,28501216,3705667584,580180000000.0,114.48304914428914,0.0056978881210088
Message Race,bitcomp,0,13,15,64,3262906112,28501216,3705667584,580500000000.0,114.48304914428914,0.0056947839111089
Message Race,cascaded,0,13,15,64,3262906112,51250440,6968836096,256240000000.0,63.665914126786035,0.012809215880930399
Message Race,cascaded,0,13,15,64,3262906112,51250440,3703570432,256399999999.99997,63.665914126786035,0.012801439620554399
Message Race,cascaded,0,13,15,64,3262906112,51250440,3703570432,256240000000.0,63.665914126786035,0.012809151984751199
Message Race,deflate,0,13,15,64,3262906112,43505742,29035069440,103200000000.0,74.9994359824963,0.0316919369474052
Message Race,deflate,0,13,15,64,3262906112,43505742,29035069440,103090000000.0,74.9994359824963,0.031725920177996005
Message Race,deflate,0,13,15,64,3262906112,43505742,29035069440,102950000000.0,74.9994359824963,0.031769472576677706
Message Race,gdeflate,0,13,15,64,3262906112,78379920,28181528576,124570000000.0,41.62936262246759,0.026268863253295298
Message Race,gdeflate,0,13,15,64,3262906112,78379920,28181528576,124490000000.0,41.62936262246759,0.026286048464476998
Message Race,gdeflate,0,13,15,64,3262906112,78379920,28181528576,124520000000.0,41.62936262246759,0.0262803206965326
Message Race,lz4,0,13,15,64,3262906112,37144481,8613003264,129259999999.99998,87.843631790144,0.025317759245633998
Message Race,lz4,0,13,15,64,3262906112,37144481,8613003264,129930000000.0,87.843631790144,0.0251869437396525
Message Race,lz4,0,13,15,64,3262906112,37144481,8613003264,129699999999.99998,87.843631790144,0.0252325751483439
Message Race,snappy,0,13,15,64,3262906112,170933395,7511998464,59470000000.0,19.08875741922753,0.0549447362869977
Message Race,snappy,0,13,15,64,3262906112,170933415,7511998464,59700000000.0,19.08875518575464,0.0547347181290387
Message Race,snappy,0,13,15,64,3262906112,170933394,7511998464,59470000000.0,19.088757530901187,0.0549413106888532
Message Race,zstd,0,13,15,64,3262906112,5611329,12551454720,77830000000.0,581.4854399020268,0.0419990735277533
Message Race,zstd,0,13,15,64,3262906112,5611329,12551454720,78100000000.0,581.4854399020268,0.041854527018964194
Message Race,zstd,0,13,15,64,3262906112,5611329,12551454720,77410000000.0,581.4854399020268,0.0422220463976263
Message Race,bitcomp,0,14,15,64,3262906112,7069708,3705667584,586050000000.0,461.533363471306,0.0056408320367335
Message Race,bitcomp,0,14,15,64,3262906112,7069708,3705667584,582780000000.0,461.533363471306,0.0056721278131007
Message Race,bitcomp,0,14,15,64,3262906112,7069708,6975127552,582760000000.0,461.533363471306,0.0056723519265651
Message Race,cascaded,0,14,15,64,3262906112,35567808,6966738944,273180000000.0,91.73762161559127,0.012021408356726
Message Race,cascaded,0,14,15,64,3262906112,35567808,3703570432,273300000000.0,91.73762161559127,0.0120159676447509
Message Race,cascaded,0,14,15,64,3262906112,35567808,6968836096,273290000000.00003,91.73762161559127,0.012016543664038
Message Race,deflate,0,14,15,64,3262906112,28405546,29032972288,113150000000.0,114.86862854176434,0.0289119360148906
Message Race,deflate,0,14,15,64,3262906112,28405546,29035069440,112960000000.0,114.86862854176434,0.028960512369871
Message Race,deflate,0,14,15,64,3262906112,28405546,29035069440,112940000000.0,114.86862854176434,0.0289672319591044
Message Race,gdeflate,0,14,15,64,3262906112,63704672,28181528576,139480000000.0,51.21925927191023,0.0234681922346352
Message Race,gdeflate,0,14,15,64,3262906112,63704672,28181528576,139530000000.0,51.21925927191023,0.0234592963606118
Message Race,gdeflate,0,14,15,64,3262906112,63704672,28181528576,139540000000.0,51.21925927191023,0.0234585601240395
Message Race,lz4,0,14,15,64,3262906112,13837959,8613003264,177700000000.0,235.79388492190213,0.0184360000267624
Message Race,lz4,0,14,15,64,3262906112,13837959,8613003264,177340000000.0,235.79388492190213,0.018473952449858097
Message Race,lz4,0,14,15,64,3262906112,13837959,8610906112,177420000000.0,235.79388492190213,0.018465600170195
Message Race,snappy,0,14,15,64,3262906112,153361390,7511998464,64980000000.00001,21.275929436998453,0.0503047684803604
Message Race,snappy,0,14,15,64,3262906112,153361390,7511998464,65030000000.0,21.275929436998453,0.050270047105848696
Message Race,snappy,0,14,15,64,3262906112,153361390,7511998464,65010000000.00001,21.275929436998453,0.0502824944630264
Message Race,zstd,0,14,15,64,3262906112,1051771,12551454720,90770000000.0,3102.297089385427,0.0360224304646253
Message Race,zstd,0,14,15,64,3262906112,1051771,12551454720,90490000000.0,3102.297089385427,0.036132606551051
Message Race,zstd,0,14,15,64,3262906112,1051771,12551454720,90680000000.0,3102.297089385427,0.036056766554713196
Message Race,bitcomp,0,0,20,64,3262906112,6588252,6970933248,589540000000.0,495.2612790160425,0.005610207997262399
Message Race,bitcomp,0,0,20,64,3262906112,6588252,6975127552,589520000000.0,495.2612790160425,0.0056103357896207995
Message Race,bitcomp,0,0,20,64,3262906112,6588252,6975127552,589380000000.0,495.2612790160425,0.0056117119416594
Message Race,cascaded,0,0,20,64,3262906112,35686832,3703570432,273000000000.0,91.4316550149366,0.0120259839817881
Message Race,cascaded,0,0,20,64,3262906112,35686832,6968836096,272860000000.0,91.4316550149366,0.0120320960804819
Message Race,cascaded,0,0,20,64,3262906112,35686832,6968836096,272829999999.99997,91.4316550149366,0.0120332481190561
Message Race,deflate,0,0,20,64,3262906112,29420455,29035069440,112560000000.0,110.90603840083371,0.0290636484250426
Message Race,deflate,0,0,20,64,3262906112,29420455,29035069440,112540000000.0,110.90603840083371,0.0290697595700621
Message Race,deflate,0,0,20,64,3262906112,29420455,29035069440,112640000000.0,110.90603840083371,0.029043455325067
Message Race,gdeflate,0,0,20,64,3262906112,64775048,28181528576,138740000000.0,50.37288605328398,0.0235937595590948
Message Race,gdeflate,0,0,20,64,3262906112,64775048,28181528576,138750000000.0,50.37288605328398,0.0235909443125128
Message Race,gdeflate,0,0,20,64,3262906112,64775048,28181528576,138710000000.0,50.37288605328398,0.023598623298108502
Message Race,lz4,0,0,20,64,3262906112,15855243,8610906112,166600000000.0,205.79351019722625,0.0196601276621222
Message Race,lz4,0,0,20,64,3262906112,15855243,5335154688,165130000000.0,205.79351019722625,0.019834880851209102
Message Race,lz4,0,0,20,64,3262906112,15855243,8613003264,166540000000.0,205.79351019722625,0.019667104743421
Message Race,snappy,0,0,20,64,3262906112,153275874,7511998464,65360000000.0,21.287799748576216,0.049998687192797604
Message Race,snappy,0,0,20,64,3262906112,153275874,7511998464,65349999999.99999,21.287799748576216,0.0500014719218015
Message Race,snappy,0,0,20,64,3262906112,153275874,7511998464,65290000000.00001,21.287799748576216,0.0500474237650632
Message Race,zstd,0,0,20,64,3262906112,953143,12551454720,90930000000.0,3423.312254299722,0.0359581435248254
Message Race,zstd,0,0,20,64,3262906112,953143,12551454720,91030000000.0,3423.312254299722,0.0359176657721399
Message Race,zstd,0,0,20,64,3262906112,953143,12551454720,90870000000.0,3423.312254299722,0.035979711823165304
Message Race,bitcomp,0,1,20,64,3262906112,6726164,6975127552,589350000000.0,485.1065350175821,0.0056109759509562
Message Race,bitcomp,0,1,20,64,3262906112,6726164,3705667584,589060000000.0,485.1065350175821,0.005613663882017
Message Race,bitcomp,0,1,20,64,3262906112,6726164,6975127552,588860000000.0,485.1065350175821,0.0056155521571635
Message Race,cascaded,0,1,20,64,3262906112,35800708,6968836096,272709999999.99997,91.14082637695321,0.0120391036719083
Message Race,cascaded,0,1,20,64,3262906112,35800708,6968836096,272740000000.0,91.14082637695321,0.012037663623690499
Message Race,cascaded,0,1,20,64,3262906112,35800708,3703570432,272700000000.0,91.14082637695321,0.0120393916815519
Message Race,deflate,0,1,20,64,3262906112,29498249,29035069440,112470000000.0,110.61355241797573,0.0290886075645684
Message Race,deflate,0,1,20,64,3262906112,29498249,29035069440,112530000000.0,110.61355241797573,0.029072000280022502
Message Race,deflate,0,1,20,64,3262906112,29498249,29035069440,112510000000.0,110.61355241797573,0.029077184453606502
Message Race,gdeflate,0,1,20,64,3262906112,64850656,28181528576,138640000000.0,50.314157377220674,0.0236113279312848
Message Race,gdeflate,0,1,20,64,3262906112,64850656,28181528576,138660000000.0,50.314157377220674,0.0236073911637067
Message Race,gdeflate,0,1,20,64,3262906112,64850656,28181528576,138690000000.0,50.314157377220674,0.0236021764725446
Message Race,lz4,0,1,20,64,3262906112,16015337,5333057536,164650000000.0,203.7363379865188,0.0198917111903428
Message Race,lz4,0,1,20,64,3262906112,16015337,8613003264,164050000000.0,203.7363379865188,0.0199635839015244
Message Race,lz4,0,1,20,64,3262906112,16015337,8613003264,163750000000.0,203.7363379865188,0.0200003842860459
Message Race,snappy,0,1,20,64,3262906112,153276056,7511998464,65340000000.0,21.287774471441253,0.0500101107060908
Message Race,snappy,0,1,20,64,3262906112,153276056,7511998464,65310000000.0,21.287774471441253,0.050031583636999
Message Race,snappy,0,1,20,64,3262906112,153276056,7511998464,65349999999.99999,21.287774471441253,0.0500045755803584
Message Race,zstd,0,1,20,64,3262906112,953534,12551454720,90920000000.0,3421.9085129633554,0.035967166811227705
Message Race,zstd,0,1,20,64,3262906112,953534,12551454720,90940000000.0,3421.9085129633554,0.035958465486764804
Message Race,zstd,0,1,20,64,3262906112,953534,12551454720,90960000000.0,3421.9085129633554,0.0359516142904757
Message Race,bitcomp,0,2,20,64,3262906112,6868584,6975127552,589280000000.0,475.0478573167337,0.0056151359155773
Message Race,bitcomp,0,2,20,64,3262906112,6868584,3705667584,589370000000.0,475.0478573167337,0.0056143357828259
Message Race,bitcomp,0,2,20,64,3262906112,6868584,3705667584,589410000000.0,475.0478573167337,0.0056138880327343
Message Race,cascaded,0,2,20,64,3262906112,35919160,3703570432,272540000000.00003,90.84026775681836,0.0120457604452966
Message Race,cascaded,0,2,20,64,3262906112,35919160,3703570432,272600000000.00003,90.84026775681836,0.012043360047042201
Message Race,cascaded,0,2,20,64,3262906112,35919160,6968836096,272370000000.0,90.84026775681836,0.0120533440634607
Message Race,deflate,0,2,20,64,3262906112,29537221,29032972288,112600000000.0,110.46760668513805,0.0290523198768495
Message Race,deflate,0,2,20,64,3262906112,29537221,29035069440,112460000000.0,110.46760668513805,0.0290882238075136
Message Race,deflate,0,2,20,64,3262906112,29537221,29035069440,112510000000.0,110.46760668513805,0.029077056281268502
Message Race,gdeflate,0,2,20,64,3262906112,64887172,28181528576,138630000000.0,50.28584250828499,0.0236114873439072
Message Race,gdeflate,0,2,20,64,3262906112,64887172,28181528576,138650000000.0,50.28584250828499,0.0236066884547471
Message Race,gdeflate,0,2,20,64,3262906112,64887172,28181528576,138620000000.0,50.28584250828499,0.0236132478266953
Message Race,lz4,0,2,20,64,3262906112,15854056,8613003264,176200000000.0,205.80891804595618,0.0185933441743254
Message Race,lz4,0,2,20,64,3262906112,15854056,3703570432,176300000000.0,205.80891804595618,0.0185826878175139
Message Race,lz4,0,2,20,64,3262906112,15854056,3703570432,176200000000.0,205.80891804595618,0.0185936646088957
Message Race,snappy,0,2,20,64,3262906112,153276415,7511998464,65300000000.0,21.287724611774095,0.0500427216887473
Message Race,snappy,0,2,20,64,3262906112,153276415,7511998464,65400000000.00001,21.287724611774095,0.049965855538845
Message Race,snappy,0,2,20,64,3262906112,153276415,7511998464,65330000000.0,21.287724611774095,0.0500209283232688
Message Race,zstd,0,2,20,64,3262906112,953938,12551454720,91000000000.0,3420.459308676245,0.0359314543977379
Message Race,zstd,0,2,20,64,3262906112,953938,12551454720,90940000000.0,3420.459308676245,0.0359557769075036
Message Race,zstd,0,2,20,64,3262906112,953938,12551454720,91010000000.0,3420.459308676245,0.0359255683198571
Message Race,bitcomp,0,3,20,64,3262906112,7102220,6975127552,589440000000.0,459.42059130806985,0.00561116797477
Message Race,bitcomp,0,3,20,64,3262906112,7102220,6975127552,590270000000.0,459.42059130806985,0.0056033597663044
Message Race,bitcomp,0,3,20,64,3262906112,7102220,3705667584,589610000000.0,459.42059130806985,0.0056096001341938
Message Race,cascaded,0,3,20,64,3262906112,36066248,6968836096,272310000000.0,90.46979635918879,0.012056319616734899
Message Race,cascaded,0,3,20,64,3262906112,36066248,6968836096,272310000000.0,90.46979635918879,0.0120563844665884
Message Race,cascaded,0,3,20,64,3262906112,36066248,3703570432,272480000000.00003,90.46979635918879,0.012048703573644098
Message Race,deflate,0,3,20,64,3262906112,29672361,29035069440,112410000000.0,109.96449227616232,0.029101952053606397
Message Race,deflate,0,3,20,64,3262906112,29672361,29035069440,112510000000.0,109.96449227616232,0.029076864697039
Message Race,deflate,0,3,20,64,3262906112,29672361,29035069440,112370000000.0,109.96449227616232,0.0291110405698417
Message Race,gdeflate,0,3,20,64,3262906112,65018052,28181528576,138500000000.0,50.184618142665975,0.0236371522471308
Message Race,gdeflate,0,3,20,64,3262906112,65018052,28181528576,138460000000.0,50.184618142665975,0.0236446080729364
